Rank,University,Points
1,Aristotle University of Thessaloniki,99.74
2,Democritus University of Thrace,49.12
3,National Technical University of Athens,36.79
4,University of Thessaly,33.49
5,Technological Educational Institute of Western Macedonia,6.5
6,University of Patras,5.0
