Rank,University,Points
1,Togliatti State University,25.84
2,Moscow Polytechnic University,22.74
3,Belgorod state technological university named after V. G. Shukhov,21.42
4,Bauman Moscow State Technical University,19.56
5,Peoples' Friendship University of Russia,11.42
6,Nizhny Novgorod State Technical University,3.5
7,Moscow State Automobile & Road Technical University - MADI,0.7
8,Ural State University of Railway Transport,0.44
9,Cherepovets State University,0.0
10,Peter the Great St. Petersburg Polytechnic University,0.0
11,Tyumen Industrial University,0.0
12,Ufa State Aviation Technical University,0.0
