Rank,University,Points
1,Togliatti State University,59.52
2,Moscow Polytechnic University,5.3
3,Bauman Moscow State Technical University,5.27
4,Belgorod state technological university named after V. G. Shukhov,0.0
5,Cherepovets State University,0.0
6,Moscow State Automobile & Road Technical University - MADI,0.0
7,Nizhny Novgorod State Technical University,0.0
8,Peoples' Friendship University of Russia,0.0
9,Peter the Great St. Petersburg Polytechnic University,0.0
10,Tyumen Industrial University,0.0
11,Ufa State Aviation Technical University,0.0
12,Ural State University of Railway Transport,0.0
