Rank,University,Points
1,Moscow Polytechnic University,386.55
2,Bauman Moscow State Technical University,195.57
3,Togliatti State University,103.35
4,Peoples' Friendship University of Russia,91.36
5,Belgorod state technological university named after V. G. Shukhov,64.26
6,Ural State University of Railway Transport,7.12
7,Moscow State Automobile & Road Technical University - MADI,7.0
8,Nizhny Novgorod State Technical University,3.5
9,Cherepovets State University,0.0
10,Peter the Great St. Petersburg Polytechnic University,0.0
11,Tyumen Industrial University,0.0
12,Ufa State Aviation Technical University,0.0
