Rank,University,Points
1,Universitat Politécnica de Valéncia,1830.92
2,University of Seville,1305.76
3,Universidad Politécnica de Madrid (UPM),1045.1
4,University Carlos III of Madrid,1027.38
5,TECNUN - University of Navarra,967.42
6,Escola Politècnica Superior d'Enginyeria de Manresa,858.38
7,Universidad Europea de Madrid,822.46
8,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,698.52
9,Universidad de Vigo,624.56
10,University of Cadiz,409.0
11,Universidad Rey Juan Carlos,407.96
12,Universitat Jaume I,324.0
13,University of the Basque Country,300.0
14,Escola Universitària Salesiana de Sarrià (UAB),268.39
15,University of Malaga,248.12
16,Universidad Politécnica de Cartagena,198.9
17,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,184.23
18,Universidad de Castilla-La Mancha,109.32
19,Universidad Francisco de Vitoria,91.81
20,Universitat de Girona,43.0
21,University of Valladolid,0.0
