Acceleration - Average Points,49th,1.79,
Acceleration - Best Result,50th,15th,x1
Acceleration - Total,47th,14.31,
AutoX - Average Points,42nd,5.63,
AutoX - Best Result,42nd,10th,x1
AutoX - Total,43rd,45.02,
Business Presentation - Average Points,43rd,46.82,
Business Presentation - Best Result,29th,4th,x1
Business Presentation - Total,45th,374.56,
Cost - Average Points,29th,66.63,
Cost - Best Result,52nd,10th,x1
Cost - Total,37th,533.06,
Endurance - Average Points,47th,3.12,
Endurance - Best Result,46th,11th,x1
Endurance - Total,46th,25.0,
Engineering Design - Average Points,37th,77.71,
Engineering Design - Best Result,51st,12th,x1
Engineering Design - Total,42nd,621.7,
Points - Average Points,41st,208.0,
Points - Total,40th,1664,
Skidpad - Average Points,38th,9.46,
Skidpad - Best Result,37th,7th,x1
Skidpad - Total,39th,75.65,
