Business Presentation - Average Points,9th,38.28,
Business Presentation - Best Result,13th,52nd,x1
Business Presentation - Total,14th,38.28,
Cost - Average Points,7th,14.0,
Cost - Best Result,10th,61st,x1
Cost - Total,10th,14.0,
Engineering Design - Average Points,6th,52.0,
Engineering Design - Best Result,11th,55th,x1
Engineering Design - Total,11th,52.0,
Points - Average Points,12th,94.0,
Points - Total,13th,94,
