Acceleration - Average Points,47th,5.77,
Acceleration - Best Result,45th,9th,x1
Acceleration - Total,39th,132.6,
AutoX - Average Points,53rd,2.22,
AutoX - Best Result,54th,13th,x2
AutoX - Total,47th,51.04,
Business Presentation - Average Points,18th,55.31,
Business Presentation - Best Result,15th,2nd,x1
Business Presentation - Total,19th,1272.1,
Cost - Average Points,33rd,64.13,
Cost - Best Result,21st,2nd,x2
Cost - Total,20th,1475.02,
Endurance - Average Points,50th,3.8,
Endurance - Best Result,49th,9th,x1
Endurance - Total,42nd,87.5,
Engineering Design - Average Points,52nd,63.98,
Engineering Design - Best Result,36th,8th,x1
Engineering Design - Total,29th,1471.65,
Fuel - Average Points,48th,2.18,
Fuel - Best Result,41st,4th,x1
Fuel - Total,47th,50.12,
Points - Average Points,47th,193.17,
Points - Total,32nd,4443,
Skidpad - Average Points,44th,6.03,
Skidpad - Best Result,45th,9th,x1
Skidpad - Total,34th,138.62,
