Acceleration - Average Points,13th,0.9,
Acceleration - Best Result,13th,13th,x1
Acceleration - Total,13th,4.5,
Business Presentation - Average Points,13th,30.35,
Business Presentation - Best Result,4th,2nd,x1
Business Presentation - Total,10th,151.74,
Cost - Average Points,13th,27.86,
Cost - Best Result,9th,5th,x1
Cost - Total,12th,139.28,
Endurance - Average Points,14th,2.4,
Endurance - Best Result,13th,10th,x1
Endurance - Total,13th,12.0,
Engineering Design - Average Points,13th,60.63,
Engineering Design - Best Result,12th,9th,x1
Engineering Design - Total,13th,303.17,
Fuel - Average Points,13th,17.24,
Fuel - Best Result,12th,7th,x1
Fuel - Total,11th,86.21,
Points - Average Points,14th,144.2,
Points - Total,13th,721,
Skidpad - Average Points,13th,4.84,
Skidpad - Best Result,13th,10th,x1
Skidpad - Total,13th,24.18,
