Acceleration - Average Points,4th,6.56,
Acceleration - Best Result,5th,7th,x1
Acceleration - Total,4th,98.46,
AutoX - Average Points,4th,8.4,
AutoX - Best Result,3rd,3rd,x1
AutoX - Total,5th,125.96,
Business Presentation - Average Points,2nd,66.13,
Business Presentation - Best Result,1st,1st,x4
Business Presentation - Total,4th,992.0,
Cost - Average Points,2nd,81.55,
Cost - Best Result,5th,2nd,x1
Cost - Total,4th,1223.25,
Endurance - Average Points,5th,7.8,
Endurance - Best Result,3rd,3rd,x1
Endurance - Total,5th,116.95,
Engineering Design - Average Points,4th,85.26,
Engineering Design - Best Result,4th,4th,x1
Engineering Design - Total,5th,1278.86,
Fuel - Average Points,4th,13.12,
Fuel - Best Result,5th,1st,x1
Fuel - Total,4th,196.8,
Points - Average Points,4th,274.33,
Points - Total,4th,4115,
Skidpad - Average Points,4th,8.8,
Skidpad - Best Result,5th,6th,x2
Skidpad - Total,4th,131.98,
