Acceleration - Average Points,6th,11.07,
Acceleration - Best Result,9th,59th,x1
Acceleration - Total,6th,33.21,
AutoX - Average Points,4th,56.01,
AutoX - Best Result,6th,19th,x1
AutoX - Total,5th,168.02,
Business Presentation - Average Points,4th,43.24,
Business Presentation - Best Result,8th,29th,x1
Business Presentation - Total,6th,129.72,
Cost - Average Points,2nd,26.82,
Cost - Best Result,4th,26th,x2
Cost - Total,3rd,80.45,
Endurance - Average Points,3rd,62.58,
Endurance - Best Result,2nd,27th,x1
Endurance - Total,4th,187.74,
Engineering Design - Average Points,2nd,80.33,
Engineering Design - Best Result,2nd,15th,x1
Engineering Design - Total,6th,241.0,
Fuel - Average Points,5th,33.33,
Fuel - Best Result,3rd,1st,x1
Fuel - Total,5th,100.0,
Points - Average Points,2nd,327.33,
Points - Total,6th,982,
Skidpad - Average Points,2nd,34.28,
Skidpad - Best Result,2nd,6th,x1
Skidpad - Total,2nd,102.85,
