Acceleration - Average Points,9th,37.81,
Acceleration - Best Result,10th,1st,x1
Acceleration - Total,16th,567.15,
AutoX - Average Points,12th,45.18,
AutoX - Best Result,22nd,5th,x2
AutoX - Total,16th,677.73,
Business Presentation - Average Points,20th,55.36,
Business Presentation - Best Result,38th,5th,x1
Business Presentation - Total,24th,830.42,
Cost - Average Points,26th,68.85,
Cost - Best Result,27th,3rd,x1
Cost - Total,23rd,1032.71,
Endurance - Average Points,16th,68.32,
Endurance - Best Result,28th,5th,x1
Endurance - Total,22nd,1024.73,
Engineering Design - Average Points,20th,88.27,
Engineering Design - Best Result,30th,6th,x1
Engineering Design - Total,25th,1324.08,
Fuel - Average Points,13th,38.19,
Fuel - Best Result,3rd,1st,x3
Fuel - Total,21st,572.82,
Points - Average Points,12th,416.8,
Points - Total,20th,6252,
Skidpad - Average Points,16th,23.68,
Skidpad - Best Result,13th,2nd,x1
Skidpad - Total,18th,355.14,
