Business Presentation - Average Points,2nd,34.35,
Business Presentation - Best Result,2nd,46th,x1
Business Presentation - Total,2nd,68.7,
Cost - Average Points,2nd,64.1,
Cost - Best Result,2nd,13th,x1
Cost - Total,2nd,128.2,
Endurance - Average Points,1st,6.5,
Endurance - Best Result,2nd,27th,x1
Endurance - Total,1st,13.0,
Engineering Design - Average Points,2nd,97.5,
Engineering Design - Best Result,2nd,10th,x1
Engineering Design - Total,2nd,195.0,
Points - Average Points,2nd,202.5,
Points - Total,2nd,405,
