Business Presentation - Average Points,31st,50.74,
Business Presentation - Best Result,14th,6th,x1
Business Presentation - Total,9th,253.7,
Cost - Average Points,18th,67.7,
Cost - Best Result,22nd,14th,x2
Cost - Total,7th,338.5,
Endurance - Average Points,17th,7.0,
Endurance - Best Result,9th,4th,x1
Endurance - Total,16th,35.0,
Engineering Design - Average Points,10th,88.0,
Engineering Design - Best Result,12th,6th,x1
Engineering Design - Total,7th,440.0,
Fuel - Average Points,18th,19.72,
Fuel - Best Result,5th,2nd,x1
Fuel - Total,14th,98.6,
Points - Average Points,19th,233.4,
Points - Total,13th,1167,
