Acceleration - Average Points,8th,23.15,
Acceleration - Best Result,16th,10th,x2
Acceleration - Total,11th,92.6,
AutoX - Average Points,11th,49.58,
AutoX - Best Result,14th,5th,x1
AutoX - Total,10th,198.3,
Business Presentation - Average Points,35th,48.5,
Business Presentation - Best Result,26th,10th,x1
Business Presentation - Total,16th,194.0,
Cost - Average Points,31st,61.65,
Cost - Best Result,10th,4th,x1
Cost - Total,15th,246.6,
Endurance - Average Points,5th,111.25,
Endurance - Best Result,16th,6th,x1
Endurance - Total,6th,445.0,
Engineering Design - Average Points,17th,83.75,
Engineering Design - Best Result,14th,6th,x1
Engineering Design - Total,14th,335.0,
Fuel - Average Points,14th,33.3,
Fuel - Best Result,20th,11th,x1
Fuel - Total,14th,133.2,
Points - Average Points,12th,424.25,
Points - Total,12th,1697,
Skidpad - Average Points,19th,13.2,
Skidpad - Best Result,21st,17th,x2
Skidpad - Total,18th,52.8,
