Acceleration - Average Points,3rd,31.69,
Acceleration - Best Result,4th,5th,x3
Acceleration - Total,4th,190.12,
AutoX - Average Points,4th,14.1,
AutoX - Best Result,7th,8th,x2
AutoX - Total,5th,84.62,
Business Presentation - Average Points,4th,59.88,
Business Presentation - Best Result,6th,3rd,x1
Business Presentation - Total,7th,359.28,
Cost - Average Points,4th,75.89,
Cost - Best Result,7th,4th,x1
Cost - Total,7th,455.35,
Endurance - Average Points,4th,28.09,
Endurance - Best Result,4th,3rd,x1
Endurance - Total,5th,168.53,
Engineering Design - Average Points,4th,94.49,
Engineering Design - Best Result,3rd,2nd,x1
Engineering Design - Total,7th,566.96,
Fuel - Average Points,4th,16.1,
Fuel - Best Result,4th,3rd,x1
Fuel - Total,4th,96.59,
Points - Average Points,4th,335.67,
Points - Total,7th,2014,
Skidpad - Average Points,3rd,15.41,
Skidpad - Best Result,5th,6th,x1
Skidpad - Total,5th,92.44,
