Business Presentation - Average Points,19th,38.38,
Business Presentation - Best Result,2nd,2nd,x1
Business Presentation - Total,8th,153.5,
Cost - Average Points,11th,48.4,
Cost - Best Result,5th,7th,x1
Cost - Total,4th,193.6,
Endurance - Average Points,4th,13.1,
Endurance - Best Result,1st,5th,x1
Endurance - Total,4th,52.4,
Engineering Design - Average Points,11th,57.62,
Engineering Design - Best Result,7th,9th,x1
Engineering Design - Total,4th,230.5,
Fuel - Average Points,2nd,45.3,
Fuel - Best Result,3rd,2nd,x1
Fuel - Total,2nd,181.2,
Points - Average Points,10th,196.5,
Points - Total,5th,786,
