Acceleration - Average Points,10th,9.29,
Acceleration - Best Result,9th,7th,x1
Acceleration - Total,10th,27.88,
AutoX - Average Points,11th,6.93,
AutoX - Best Result,11th,11th,x1
AutoX - Total,11th,20.79,
Business Presentation - Average Points,12th,33.41,
Business Presentation - Best Result,13th,11th,x1
Business Presentation - Total,11th,100.23,
Cost - Average Points,9th,41.26,
Cost - Best Result,5th,4th,x1
Cost - Total,9th,123.79,
Endurance - Average Points,9th,5.67,
Endurance - Best Result,10th,9th,x1
Endurance - Total,9th,17.0,
Engineering Design - Average Points,11th,75.13,
Engineering Design - Best Result,13th,13th,x1
Engineering Design - Total,10th,225.4,
Fuel - Average Points,9th,18.84,
Fuel - Best Result,9th,6th,x1
Fuel - Total,9th,56.53,
Points - Average Points,11th,202.33,
Points - Total,11th,607,
Skidpad - Average Points,10th,11.75,
Skidpad - Best Result,11th,10th,x1
Skidpad - Total,10th,35.24,
