Acceleration - Average Points,3rd,12.19,
Acceleration - Best Result,3rd,5th,x1
Acceleration - Total,3rd,121.92,
AutoX - Average Points,3rd,10.64,
AutoX - Best Result,2nd,2nd,x1
AutoX - Total,3rd,106.37,
Business Presentation - Average Points,3rd,57.28,
Business Presentation - Best Result,2nd,1st,x1
Business Presentation - Total,2nd,572.84,
Cost - Average Points,2nd,52.12,
Cost - Best Result,3rd,5th,x1
Cost - Total,2nd,521.25,
Endurance - Average Points,3rd,9.88,
Endurance - Best Result,3rd,6th,x1
Endurance - Total,3rd,98.85,
Engineering Design - Average Points,2nd,83.75,
Engineering Design - Best Result,2nd,7th,x1
Engineering Design - Total,2nd,837.5,
Fuel - Average Points,3rd,5.32,
Fuel - Best Result,3rd,9th,x1
Fuel - Total,3rd,53.25,
Points - Average Points,2nd,239.9,
Points - Total,3rd,2399,
Skidpad - Average Points,2nd,19.83,
Skidpad - Best Result,2nd,3rd,x1
Skidpad - Total,2nd,198.32,
