Acceleration - Average Points,1st,61.69,
Acceleration - Best Result,1st,1st,x15
Acceleration - Total,1st,2899.49,
AutoX - Average Points,1st,80.08,
AutoX - Best Result,1st,1st,x12
AutoX - Total,1st,3763.57,
Business Presentation - Average Points,3rd,64.11,
Business Presentation - Best Result,1st,1st,x7
Business Presentation - Total,1st,3013.39,
Cost - Average Points,7th,82.1,
Cost - Best Result,1st,1st,x6
Cost - Total,1st,3858.62,
Endurance - Average Points,1st,162.37,
Endurance - Best Result,1st,1st,x10
Endurance - Total,1st,7631.32,
Engineering Design - Average Points,2nd,127.57,
Engineering Design - Best Result,1st,1st,x5
Engineering Design - Total,1st,5995.68,
Fuel - Average Points,4th,47.09,
Fuel - Best Result,12th,1st,x2
Fuel - Total,1st,2213.22,
Points - Average Points,1st,676.34,
Points - Total,1st,31788,
Skidpad - Average Points,1st,53.74,
Skidpad - Best Result,2nd,1st,x7
Skidpad - Total,1st,2525.78,
