Acceleration - Average Points,1st,1.85,
Acceleration - Best Result,1st,7th,x1
Acceleration - Total,1st,22.15,
AutoX - Average Points,1st,3.88,
AutoX - Best Result,1st,9th,x1
AutoX - Total,1st,46.58,
Business Presentation - Average Points,1st,54.07,
Business Presentation - Best Result,1st,6th,x1
Business Presentation - Total,1st,648.81,
Cost - Average Points,1st,43.67,
Cost - Best Result,1st,10th,x1
Cost - Total,1st,523.99,
Endurance - Average Points,1st,0.33,
Endurance - Best Result,1st,9th,x1
Endurance - Total,1st,4.0,
Engineering Design - Average Points,1st,57.0,
Engineering Design - Best Result,1st,10th,x1
Engineering Design - Total,1st,684.01,
Points - Average Points,1st,149.08,
Points - Total,1st,1789,
Skidpad - Average Points,1st,1.7,
Skidpad - Best Result,1st,8th,x1
Skidpad - Total,1st,20.46,
