Acceleration - Average Points,3rd,32.79,
Acceleration - Best Result,6th,4th,x1
Acceleration - Total,6th,163.94,
AutoX - Average Points,2nd,69.23,
AutoX - Best Result,3rd,2nd,x1
AutoX - Total,5th,346.16,
Business Presentation - Average Points,12th,43.97,
Business Presentation - Best Result,6th,2nd,x1
Business Presentation - Total,10th,219.86,
Cost - Average Points,11th,44.66,
Cost - Best Result,14th,8th,x2
Cost - Total,10th,223.32,
Endurance - Average Points,6th,109.07,
Endurance - Best Result,7th,4th,x1
Endurance - Total,7th,545.36,
Engineering Design - Average Points,10th,91.53,
Engineering Design - Best Result,6th,4th,x1
Engineering Design - Total,9th,457.63,
Fuel - Average Points,3rd,40.76,
Fuel - Best Result,6th,2nd,x1
Fuel - Total,5th,203.8,
Points - Average Points,6th,465.6,
Points - Total,7th,2328,
Skidpad - Average Points,3rd,33.59,
Skidpad - Best Result,3rd,2nd,x1
Skidpad - Total,4th,167.97,
