Acceleration - Average Points,1st,63.22,
Acceleration - Best Result,1st,1st,x3
Acceleration - Total,1st,379.3,
AutoX - Average Points,1st,89.69,
AutoX - Best Result,1st,1st,x1
AutoX - Total,1st,538.13,
Business Presentation - Average Points,1st,68.51,
Business Presentation - Best Result,1st,1st,x1
Business Presentation - Total,1st,411.08,
Cost - Average Points,1st,58.47,
Cost - Best Result,1st,3rd,x2
Cost - Total,1st,350.8,
Endurance - Average Points,2nd,157.57,
Endurance - Best Result,2nd,2nd,x1
Endurance - Total,2nd,945.42,
Engineering Design - Average Points,1st,133.08,
Engineering Design - Best Result,1st,1st,x1
Engineering Design - Total,1st,798.5,
Fuel - Average Points,2nd,32.02,
Fuel - Best Result,2nd,2nd,x1
Fuel - Total,2nd,192.15,
Points - Average Points,1st,652.33,
Points - Total,1st,3914,
Skidpad - Average Points,2nd,49.5,
Skidpad - Best Result,1st,1st,x1
Skidpad - Total,2nd,297.0,
