Business Presentation - Average Points,10th,32.8,
Business Presentation - Best Result,10th,20th,x1
Business Presentation - Total,10th,65.61,
Cost - Average Points,7th,66.88,
Cost - Best Result,10th,20th,x2
Cost - Total,10th,133.76,
Engineering Design - Average Points,10th,36.58,
Engineering Design - Best Result,10th,23rd,x1
Engineering Design - Total,10th,73.15,
Points - Average Points,10th,136.5,
Points - Total,10th,273,
