AutoX - Average Points,50th,1.5,
AutoX - Best Result,54th,31st,x1
AutoX - Total,54th,4.5,
Business Presentation - Average Points,30th,51.11,
Business Presentation - Best Result,54th,10th,x1
Business Presentation - Total,58th,153.32,
Cost - Average Points,40th,58.17,
Cost - Best Result,40th,7th,x1
Cost - Total,57th,174.52,
Endurance - Average Points,37th,11.67,
Endurance - Best Result,38th,7th,x1
Endurance - Total,44th,35.0,
Engineering Design - Average Points,43rd,70.33,
Engineering Design - Best Result,45th,10th,x1
Engineering Design - Total,57th,211.0,
Fuel - Average Points,18th,33.33,
Fuel - Best Result,18th,1st,x1
Fuel - Total,37th,100.0,
Points - Average Points,38th,217.33,
Points - Total,56th,652,
Skidpad - Average Points,51st,1.17,
Skidpad - Best Result,53rd,39th,x1
Skidpad - Total,53rd,3.5,
