Business Presentation - Average Points,24th,21.8,
Business Presentation - Best Result,23rd,55th,x1
Business Presentation - Total,24th,21.8,
Cost - Average Points,24th,-52.0,
Cost - Best Result,22nd,63rd,x1
Cost - Total,24th,-52.0,
Engineering Design - Average Points,17th,47.0,
Engineering Design - Best Result,19th,51st,x1
Engineering Design - Total,21st,47.0,
Points - Average Points,24th,17.0,
Points - Total,24th,17,
