Acceleration - Average Points,10th,35.24,
Acceleration - Best Result,9th,1st,x1
Acceleration - Total,9th,916.23,
AutoX - Average Points,5th,61.51,
AutoX - Best Result,7th,1st,x2
AutoX - Total,6th,1599.19,
Business Presentation - Average Points,27th,52.41,
Business Presentation - Best Result,45th,7th,x1
Business Presentation - Total,15th,1362.58,
Cost - Average Points,28th,66.96,
Cost - Best Result,22nd,2nd,x1
Cost - Total,15th,1740.91,
Endurance - Average Points,8th,100.11,
Endurance - Best Result,6th,1st,x2
Endurance - Total,8th,2602.91,
Engineering Design - Average Points,11th,104.17,
Engineering Design - Best Result,7th,1st,x1
Engineering Design - Total,11th,2708.5,
Fuel - Average Points,15th,34.89,
Fuel - Best Result,38th,4th,x1
Fuel - Total,13th,907.16,
Points - Average Points,8th,475.96,
Points - Total,10th,12375,
Skidpad - Average Points,13th,27.61,
Skidpad - Best Result,10th,1st,x1
Skidpad - Total,13th,717.87,
