Acceleration - Average Points,3rd,48.13,
Acceleration - Best Result,1st,1st,x1
Acceleration - Total,1st,192.52,
AutoX - Average Points,2nd,69.64,
AutoX - Best Result,2nd,17th,x1
AutoX - Total,1st,278.57,
Business Presentation - Average Points,1st,56.45,
Business Presentation - Best Result,1st,4th,x1
Business Presentation - Total,1st,225.81,
Cost - Average Points,10th,-14.04,
Cost - Best Result,5th,54th,x1
Cost - Total,10th,-56.17,
Endurance - Average Points,3rd,63.82,
Endurance - Best Result,2nd,9th,x1
Endurance - Total,1st,255.26,
Engineering Design - Average Points,2nd,100.25,
Engineering Design - Best Result,1st,3rd,x1
Engineering Design - Total,1st,401.0,
Fuel - Average Points,3rd,47.58,
Fuel - Best Result,1st,1st,x1
Fuel - Total,1st,190.31,
Points - Average Points,1st,399.25,
Points - Total,1st,1597,
Skidpad - Average Points,2nd,27.39,
Skidpad - Best Result,2nd,23rd,x1
Skidpad - Total,1st,109.56,
