Acceleration - Average Points,7th,0.25,
Acceleration - Best Result,7th,17th,x1
Acceleration - Total,7th,3.5,
AutoX - Average Points,7th,0.96,
AutoX - Best Result,6th,9th,x1
AutoX - Total,7th,13.5,
Business Presentation - Average Points,8th,45.67,
Business Presentation - Best Result,8th,8th,x3
Business Presentation - Total,6th,639.4,
Cost - Average Points,5th,65.65,
Cost - Best Result,4th,2nd,x1
Cost - Total,5th,919.08,
Endurance - Average Points,6th,1.79,
Endurance - Best Result,5th,8th,x1
Endurance - Total,6th,25.0,
Engineering Design - Average Points,5th,78.09,
Engineering Design - Best Result,4th,5th,x1
Engineering Design - Total,5th,1093.26,
Points - Average Points,5th,196.07,
Points - Total,6th,2745,
Skidpad - Average Points,5th,6.25,
Skidpad - Best Result,6th,8th,x1
Skidpad - Total,4th,87.49,
