Acceleration - Average Points,4th,0.29,
Acceleration - Best Result,2nd,9th,x1
Acceleration - Total,3rd,3.5,
AutoX - Average Points,2nd,10.38,
AutoX - Best Result,2nd,6th,x1
AutoX - Total,2nd,124.62,
Business Presentation - Average Points,5th,44.48,
Business Presentation - Best Result,2nd,5th,x1
Business Presentation - Total,2nd,533.76,
Cost - Average Points,4th,55.73,
Cost - Best Result,2nd,8th,x1
Cost - Total,2nd,668.78,
Endurance - Average Points,3rd,6.35,
Endurance - Best Result,3rd,8th,x1
Endurance - Total,3rd,76.2,
Engineering Design - Average Points,4th,75.55,
Engineering Design - Best Result,2nd,5th,x1
Engineering Design - Total,2nd,906.57,
Fuel - Average Points,3rd,8.33,
Fuel - Best Result,1st,1st,x1
Fuel - Total,3rd,100.0,
Points - Average Points,4th,198.83,
Points - Total,2nd,2386,
Skidpad - Average Points,3rd,2.26,
Skidpad - Best Result,2nd,9th,x1
Skidpad - Total,2nd,27.13,
