Acceleration - Average Points,30th,16.93,
Acceleration - Best Result,16th,2nd,x1
Acceleration - Total,40th,118.48,
AutoX - Average Points,46th,4.95,
AutoX - Best Result,57th,17th,x1
AutoX - Total,50th,34.65,
Business Presentation - Average Points,52nd,44.22,
Business Presentation - Best Result,26th,3rd,x1
Business Presentation - Total,53rd,309.51,
Cost - Average Points,38th,61.94,
Cost - Best Result,62nd,15th,x2
Cost - Total,51st,433.59,
Endurance - Average Points,45th,7.14,
Endurance - Best Result,44th,7th,x1
Endurance - Total,46th,50.0,
Engineering Design - Average Points,28th,82.59,
Engineering Design - Best Result,33rd,6th,x1
Engineering Design - Total,49th,578.1,
Points - Average Points,45th,203.86,
Points - Total,52nd,1427,
Skidpad - Average Points,47th,5.31,
Skidpad - Best Result,49th,10th,x1
Skidpad - Total,48th,37.2,
