AutoX - Average Points,56th,0.75,
AutoX - Best Result,53rd,29th,x1
AutoX - Total,55th,4.5,
Business Presentation - Average Points,12th,59.15,
Business Presentation - Best Result,8th,1st,x1
Business Presentation - Total,46th,354.89,
Cost - Average Points,23rd,69.85,
Cost - Best Result,39th,6th,x1
Cost - Total,43rd,419.1,
Engineering Design - Average Points,46th,67.67,
Engineering Design - Best Result,47th,11th,x1
Engineering Design - Total,48th,406.0,
Points - Average Points,47th,184.17,
Points - Total,50th,1105,
