Acceleration - Average Points,24th,19.55,
Acceleration - Best Result,25th,5th,x2
Acceleration - Total,22nd,391.03,
AutoX - Average Points,14th,36.36,
AutoX - Best Result,20th,4th,x1
AutoX - Total,15th,727.15,
Business Presentation - Average Points,44th,45.97,
Business Presentation - Best Result,36th,5th,x1
Business Presentation - Total,21st,919.46,
Cost - Average Points,60th,39.2,
Cost - Best Result,31st,5th,x2
Cost - Total,28th,783.95,
Endurance - Average Points,9th,88.14,
Endurance - Best Result,11th,1st,x1
Endurance - Total,12th,1762.88,
Engineering Design - Average Points,12th,103.0,
Engineering Design - Best Result,12th,3rd,x2
Engineering Design - Total,16th,2060.06,
Fuel - Average Points,16th,34.14,
Fuel - Best Result,31st,3rd,x1
Fuel - Total,17th,682.88,
Points - Average Points,17th,363.0,
Points - Total,17th,7260,
Skidpad - Average Points,19th,21.16,
Skidpad - Best Result,23rd,5th,x1
Skidpad - Total,17th,423.25,
