Acceleration - Average Points,3rd,50.01,
Acceleration - Best Result,4th,1st,x5
Acceleration - Total,2nd,2100.46,
AutoX - Average Points,4th,64.88,
AutoX - Best Result,3rd,1st,x7
AutoX - Total,2nd,2724.91,
Business Presentation - Average Points,5th,62.79,
Business Presentation - Best Result,4th,1st,x4
Business Presentation - Total,2nd,2637.23,
Cost - Average Points,9th,80.09,
Cost - Best Result,3rd,1st,x3
Cost - Total,2nd,3363.74,
Endurance - Average Points,4th,136.63,
Endurance - Best Result,6th,1st,x2
Endurance - Total,2nd,5738.59,
Engineering Design - Average Points,1st,130.82,
Engineering Design - Best Result,5th,1st,x3
Engineering Design - Total,2nd,5494.5,
Fuel - Average Points,2nd,52.22,
Fuel - Best Result,8th,1st,x2
Fuel - Total,2nd,2193.37,
Points - Average Points,3rd,616.45,
Points - Total,2nd,25891,
Skidpad - Average Points,5th,42.7,
Skidpad - Best Result,4th,1st,x4
Skidpad - Total,3rd,1793.55,
