Acceleration - Average Points,1st,38.85,
Acceleration - Best Result,6th,7th,x2
Acceleration - Total,4th,155.4,
AutoX - Average Points,3rd,45.11,
AutoX - Best Result,6th,9th,x1
AutoX - Total,5th,180.43,
Business Presentation - Average Points,5th,61.25,
Business Presentation - Best Result,5th,4th,x1
Business Presentation - Total,7th,245.0,
Cost - Average Points,8th,71.62,
Cost - Best Result,13th,13th,x1
Cost - Total,6th,286.5,
Endurance - Average Points,2nd,123.69,
Endurance - Best Result,6th,6th,x1
Endurance - Total,3rd,494.77,
Engineering Design - Average Points,3rd,94.25,
Engineering Design - Best Result,6th,6th,x1
Engineering Design - Total,6th,377.0,
Fuel - Average Points,1st,61.25,
Fuel - Best Result,1st,1st,x1
Fuel - Total,2nd,245.0,
Points - Average Points,2nd,523.75,
Points - Total,5th,2095,
Skidpad - Average Points,2nd,27.67,
Skidpad - Best Result,6th,7th,x1
Skidpad - Total,5th,110.67,
