Acceleration - Average Points,2nd,28.51,
Acceleration - Best Result,3rd,5th,x2
Acceleration - Total,1st,285.06,
AutoX - Average Points,2nd,32.68,
AutoX - Best Result,2nd,4th,x1
AutoX - Total,1st,326.82,
Business Presentation - Average Points,2nd,63.83,
Business Presentation - Best Result,1st,1st,x3
Business Presentation - Total,1st,638.33,
Cost - Average Points,2nd,69.27,
Cost - Best Result,2nd,3rd,x1
Cost - Total,2nd,692.67,
Endurance - Average Points,2nd,61.38,
Endurance - Best Result,2nd,3rd,x2
Endurance - Total,2nd,613.84,
Engineering Design - Average Points,3rd,86.9,
Engineering Design - Best Result,3rd,6th,x1
Engineering Design - Total,2nd,869.05,
Fuel - Average Points,2nd,29.63,
Fuel - Best Result,2nd,2nd,x1
Fuel - Total,1st,296.32,
Points - Average Points,2nd,368.1,
Points - Total,1st,3681,
Skidpad - Average Points,2nd,14.7,
Skidpad - Best Result,2nd,5th,x1
Skidpad - Total,2nd,146.98,
