Acceleration - Average Points,4th,6.37,
Acceleration - Best Result,4th,6th,x1
Acceleration - Total,5th,44.6,
AutoX - Average Points,6th,4.71,
AutoX - Best Result,5th,5th,x1
AutoX - Total,6th,33.0,
Business Presentation - Average Points,5th,58.08,
Business Presentation - Best Result,5th,2nd,x2
Business Presentation - Total,8th,406.54,
Cost - Average Points,8th,52.81,
Cost - Best Result,6th,6th,x1
Cost - Total,8th,369.68,
Endurance - Average Points,7th,1.29,
Endurance - Best Result,7th,11th,x1
Endurance - Total,7th,9.0,
Engineering Design - Average Points,7th,62.39,
Engineering Design - Best Result,7th,9th,x1
Engineering Design - Total,8th,436.7,
Points - Average Points,7th,171.29,
Points - Total,8th,1199,
