Acceleration - Average Points,44th,2.81,
Acceleration - Best Result,47th,20th,x1
Acceleration - Total,40th,28.11,
AutoX - Average Points,42nd,5.98,
AutoX - Best Result,39th,9th,x1
AutoX - Total,40th,59.8,
Business Presentation - Average Points,33rd,51.98,
Business Presentation - Best Result,31st,4th,x1
Business Presentation - Total,34th,519.79,
Cost - Average Points,27th,68.5,
Cost - Best Result,13th,1st,x1
Cost - Total,33rd,685.01,
Engineering Design - Average Points,41st,70.58,
Engineering Design - Best Result,26th,5th,x1
Engineering Design - Total,35th,705.83,
Points - Average Points,49th,183.9,
Points - Total,37th,1839,
Skidpad - Average Points,45th,3.04,
Skidpad - Best Result,46th,14th,x1
Skidpad - Total,42nd,30.44,
