Acceleration - Average Points,2nd,1.75,
Acceleration - Best Result,2nd,41st,x1
Acceleration - Total,2nd,3.5,
AutoX - Average Points,2nd,2.25,
AutoX - Best Result,2nd,31st,x1
AutoX - Total,2nd,4.5,
Business Presentation - Average Points,1st,76.91,
Business Presentation - Best Result,2nd,2nd,x1
Business Presentation - Total,2nd,153.82,
Cost - Average Points,1st,82.02,
Cost - Best Result,2nd,14th,x1
Cost - Total,3rd,164.04,
Endurance - Average Points,2nd,6.0,
Endurance - Best Result,2nd,14th,x1
Endurance - Total,2nd,12.0,
Engineering Design - Average Points,2nd,87.5,
Engineering Design - Best Result,2nd,3rd,x1
Engineering Design - Total,3rd,175.0,
Points - Average Points,2nd,250.5,
Points - Total,2nd,501,
Skidpad - Average Points,2nd,1.75,
Skidpad - Best Result,2nd,39th,x1
Skidpad - Total,2nd,3.5,
