Acceleration - Average Points,36th,8.0,
Acceleration - Best Result,43rd,10th,x1
Acceleration - Total,31st,152.02,
AutoX - Average Points,43rd,3.84,
AutoX - Best Result,47th,12th,x1
AutoX - Total,35th,72.92,
Business Presentation - Average Points,38th,48.55,
Business Presentation - Best Result,22nd,3rd,x1
Business Presentation - Total,20th,922.47,
Cost - Average Points,18th,72.06,
Cost - Best Result,15th,1st,x1
Cost - Total,17th,1369.1,
Endurance - Average Points,33rd,13.27,
Endurance - Best Result,42nd,10th,x2
Endurance - Total,31st,252.09,
Engineering Design - Average Points,34th,79.68,
Engineering Design - Best Result,46th,12th,x2
Engineering Design - Total,21st,1514.0,
Fuel - Average Points,25th,20.47,
Fuel - Best Result,9th,1st,x2
Fuel - Total,24th,389.0,
Points - Average Points,32nd,253.37,
Points - Total,25th,4814,
Skidpad - Average Points,27th,14.63,
Skidpad - Best Result,18th,3rd,x1
Skidpad - Total,23rd,278.03,
