Acceleration - Average Points,8th,17.7,
Acceleration - Best Result,8th,4th,x2
Acceleration - Total,10th,35.4,
AutoX - Average Points,6th,56.25,
AutoX - Best Result,8th,4th,x1
AutoX - Total,8th,112.5,
Business Presentation - Average Points,40th,39.2,
Business Presentation - Best Result,23rd,12th,x1
Business Presentation - Total,21st,78.4,
Cost - Average Points,12th,74.55,
Cost - Best Result,15th,7th,x2
Cost - Total,17th,149.1,
Endurance - Average Points,6th,86.75,
Endurance - Best Result,10th,4th,x1
Endurance - Total,8th,173.5,
Engineering Design - Average Points,20th,70.0,
Engineering Design - Best Result,15th,7th,x1
Engineering Design - Total,18th,140.0,
Fuel - Average Points,7th,49.75,
Fuel - Best Result,6th,2nd,x1
Fuel - Total,11th,99.5,
Points - Average Points,7th,423.0,
Points - Total,14th,846,
Skidpad - Average Points,5th,29.0,
Skidpad - Best Result,7th,3rd,x1
Skidpad - Total,8th,58.0,
