Acceleration - Average Points,7th,23.28,
Acceleration - Best Result,7th,3rd,x1
Acceleration - Total,6th,93.1,
AutoX - Average Points,9th,29.45,
AutoX - Best Result,4th,2nd,x1
AutoX - Total,7th,117.8,
Business Presentation - Average Points,24th,54.85,
Business Presentation - Best Result,12th,7th,x1
Business Presentation - Total,6th,219.4,
Cost - Average Points,33rd,42.92,
Cost - Best Result,20th,10th,x1
Cost - Total,13th,171.7,
Endurance - Average Points,10th,35.7,
Endurance - Best Result,14th,7th,x1
Endurance - Total,9th,142.8,
Engineering Design - Average Points,17th,72.5,
Engineering Design - Best Result,16th,8th,x1
Engineering Design - Total,10th,290.0,
Fuel - Average Points,11th,25.0,
Fuel - Best Result,2nd,1st,x1
Fuel - Total,10th,100.0,
Points - Average Points,12th,302.5,
Points - Total,9th,1210,
Skidpad - Average Points,8th,18.75,
Skidpad - Best Result,2nd,1st,x1
Skidpad - Total,5th,75.0,
