AutoX - Average Points,15th,3.25,
AutoX - Best Result,14th,7th,x1
AutoX - Total,15th,6.5,
Business Presentation - Average Points,41st,33.65,
Business Presentation - Best Result,34th,24th,x1
Business Presentation - Total,25th,67.3,
Cost - Average Points,22nd,65.5,
Cost - Best Result,21st,12th,x1
Cost - Total,18th,131.0,
Endurance - Average Points,15th,2.5,
Endurance - Best Result,16th,9th,x1
Endurance - Total,15th,5.0,
Engineering Design - Average Points,25th,60.0,
Engineering Design - Best Result,27th,16th,x1
Engineering Design - Total,19th,120.0,
Points - Average Points,29th,156.5,
Points - Total,20th,313,
Skidpad - Average Points,12th,1.75,
Skidpad - Best Result,11th,7th,x1
Skidpad - Total,12th,3.5,
