Acceleration - Average Points,6th,45.52,
Acceleration - Best Result,11th,1st,x1
Acceleration - Total,6th,1456.71,
AutoX - Average Points,2nd,73.8,
AutoX - Best Result,4th,1st,x6
AutoX - Total,4th,2361.56,
Business Presentation - Average Points,11th,59.27,
Business Presentation - Best Result,2nd,1st,x5
Business Presentation - Total,6th,1896.55,
Cost - Average Points,11th,75.31,
Cost - Best Result,17th,1st,x1
Cost - Total,6th,2409.76,
Endurance - Average Points,4th,139.44,
Endurance - Best Result,2nd,1st,x5
Endurance - Total,3rd,4462.19,
Engineering Design - Average Points,4th,125.06,
Engineering Design - Best Result,3rd,1st,x4
Engineering Design - Total,4th,4002.03,
Fuel - Average Points,1st,57.64,
Fuel - Best Result,2nd,1st,x5
Fuel - Total,3rd,1844.44,
Points - Average Points,3rd,611.16,
Points - Total,4th,19557,
Skidpad - Average Points,4th,41.8,
Skidpad - Best Result,3rd,1st,x6
Skidpad - Total,4th,1337.55,
