Acceleration - Average Points,46th,1.75,
Acceleration - Best Result,41st,9th,x1
Acceleration - Total,46th,10.5,
AutoX - Average Points,44th,2.75,
AutoX - Best Result,43rd,10th,x1
AutoX - Total,46th,16.5,
Business Presentation - Average Points,40th,47.3,
Business Presentation - Best Result,30th,4th,x1
Business Presentation - Total,44th,283.8,
Cost - Average Points,38th,60.46,
Cost - Best Result,11th,1st,x1
Cost - Total,42nd,362.78,
Endurance - Average Points,38th,7.46,
Endurance - Best Result,37th,7th,x1
Endurance - Total,40th,44.75,
Engineering Design - Average Points,38th,75.26,
Engineering Design - Best Result,39th,9th,x1
Engineering Design - Total,42nd,451.56,
Fuel - Average Points,29th,16.18,
Fuel - Best Result,33rd,3rd,x1
Fuel - Total,37th,97.11,
Points - Average Points,38th,209.67,
Points - Total,41st,1258,
Skidpad - Average Points,46th,1.96,
Skidpad - Best Result,45th,11th,x1
Skidpad - Total,45th,11.77,
