Acceleration - Average Points,4th,3.53,
Acceleration - Best Result,4th,18th,x1
Acceleration - Total,4th,10.6,
AutoX - Average Points,4th,3.0,
AutoX - Best Result,4th,14th,x1
AutoX - Total,4th,9.0,
Business Presentation - Average Points,2nd,58.74,
Business Presentation - Best Result,4th,10th,x1
Business Presentation - Total,4th,176.23,
Cost - Average Points,4th,38.0,
Cost - Best Result,2nd,2nd,x1
Cost - Total,4th,114.0,
Engineering Design - Average Points,3rd,68.4,
Engineering Design - Best Result,3rd,9th,x1
Engineering Design - Total,4th,205.2,
Points - Average Points,4th,90.0,
Points - Total,4th,270,
Skidpad - Average Points,4th,1.17,
Skidpad - Best Result,4th,16th,x1
Skidpad - Total,4th,3.5,
