Acceleration - Average Points,3rd,64.1,
Acceleration - Best Result,8th,3rd,x1
Acceleration - Total,6th,128.2,
AutoX - Average Points,3rd,95.8,
AutoX - Best Result,17th,7th,x1
AutoX - Total,11th,191.6,
Business Presentation - Average Points,48th,39.75,
Business Presentation - Best Result,54th,44th,x1
Business Presentation - Total,44th,79.5,
Cost - Average Points,12th,76.4,
Cost - Best Result,28th,16th,x1
Cost - Total,27th,152.8,
Endurance - Average Points,1st,242.8,
Endurance - Best Result,5th,2nd,x1
Endurance - Total,5th,485.6,
Engineering Design - Average Points,4th,114.0,
Engineering Design - Best Result,15th,7th,x1
Engineering Design - Total,20th,228.0,
Fuel - Average Points,4th,62.2,
Fuel - Best Result,21st,12th,x1
Fuel - Total,15th,124.4,
Points - Average Points,1st,744.5,
Points - Total,16th,1489,
Skidpad - Average Points,3rd,49.5,
Skidpad - Best Result,14th,6th,x2
Skidpad - Total,9th,99.0,
