Acceleration - Average Points,12th,1.75,
Acceleration - Best Result,9th,40th,x1
Acceleration - Total,12th,3.5,
AutoX - Average Points,3rd,63.54,
AutoX - Best Result,1st,1st,x1
AutoX - Total,8th,127.09,
Business Presentation - Average Points,12th,24.87,
Business Presentation - Best Result,12th,47th,x1
Business Presentation - Total,11th,49.74,
Cost - Average Points,17th,-48.17,
Cost - Best Result,14th,63rd,x1
Cost - Total,16th,-96.34,
Endurance - Average Points,4th,48.96,
Endurance - Best Result,7th,30th,x1
Endurance - Total,7th,97.92,
Engineering Design - Average Points,15th,17.0,
Engineering Design - Best Result,15th,68th,x1
Engineering Design - Total,15th,34.0,
Fuel - Average Points,3rd,50.0,
Fuel - Best Result,2nd,1st,x1
Fuel - Total,6th,100.0,
Points - Average Points,9th,158.0,
Points - Total,10th,316,
