Business Presentation - Average Points,11th,53.63,
Business Presentation - Best Result,15th,12th,x1
Business Presentation - Total,16th,53.63,
Cost - Average Points,12th,48.67,
Cost - Best Result,14th,11th,x1
Cost - Total,16th,48.67,
Engineering Design - Average Points,7th,85.7,
Engineering Design - Best Result,12th,12th,x1
Engineering Design - Total,13th,85.7,
Points - Average Points,10th,188.0,
Points - Total,14th,188,
