Acceleration - Average Points,8th,36.36,
Acceleration - Best Result,7th,1st,x2
Acceleration - Total,10th,1018.13,
AutoX - Average Points,11th,42.65,
AutoX - Best Result,8th,1st,x2
AutoX - Total,11th,1194.16,
Business Presentation - Average Points,1st,64.65,
Business Presentation - Best Result,6th,1st,x2
Business Presentation - Total,9th,1810.1,
Cost - Average Points,11th,76.6,
Cost - Best Result,15th,1st,x1
Cost - Total,11th,2144.84,
Endurance - Average Points,10th,87.1,
Endurance - Best Result,8th,1st,x2
Endurance - Total,12th,2438.69,
Engineering Design - Average Points,5th,114.82,
Engineering Design - Best Result,18th,3rd,x1
Engineering Design - Total,9th,3214.88,
Fuel - Average Points,7th,41.31,
Fuel - Best Result,21st,1st,x1
Fuel - Total,9th,1156.57,
Points - Average Points,7th,475.64,
Points - Total,11th,13318,
Skidpad - Average Points,16th,23.03,
Skidpad - Best Result,12th,1st,x1
Skidpad - Total,14th,644.89,
