Acceleration - Average Points,2nd,76.8,
Acceleration - Best Result,2nd,1st,x1
Acceleration - Total,2nd,230.4,
AutoX - Average Points,3rd,81.93,
AutoX - Best Result,2nd,1st,x1
AutoX - Total,4th,245.8,
Business Presentation - Average Points,9th,66.97,
Business Presentation - Best Result,9th,4th,x1
Business Presentation - Total,7th,200.9,
Cost - Average Points,11th,76.17,
Cost - Best Result,9th,5th,x1
Cost - Total,10th,228.5,
Endurance - Average Points,3rd,125.57,
Endurance - Best Result,4th,2nd,x1
Endurance - Total,4th,376.7,
Engineering Design - Average Points,5th,106.67,
Engineering Design - Best Result,6th,4th,x2
Engineering Design - Total,7th,320.0,
Fuel - Average Points,5th,58.6,
Fuel - Best Result,13th,6th,x1
Fuel - Total,8th,175.8,
Points - Average Points,3rd,657.0,
Points - Total,5th,1971,
Skidpad - Average Points,2nd,64.4,
Skidpad - Best Result,4th,2nd,x1
Skidpad - Total,2nd,193.2,
