Acceleration - Average Points,31st,16.46,
Acceleration - Best Result,21st,3rd,x1
Acceleration - Total,30th,246.93,
AutoX - Average Points,27th,19.7,
AutoX - Best Result,40th,8th,x2
AutoX - Total,30th,295.55,
Business Presentation - Average Points,14th,57.01,
Business Presentation - Best Result,19th,2nd,x1
Business Presentation - Total,29th,855.12,
Cost - Average Points,16th,74.43,
Cost - Best Result,26th,2nd,x1
Cost - Total,28th,1116.47,
Endurance - Average Points,33rd,26.65,
Endurance - Best Result,36th,6th,x2
Endurance - Total,32nd,399.81,
Engineering Design - Average Points,19th,88.9,
Engineering Design - Best Result,42nd,9th,x1
Engineering Design - Total,30th,1333.51,
Fuel - Average Points,41st,10.32,
Fuel - Best Result,45th,5th,x1
Fuel - Total,35th,154.75,
Points - Average Points,30th,304.93,
Points - Total,30th,4574,
Skidpad - Average Points,26th,14.83,
Skidpad - Best Result,36th,6th,x1
Skidpad - Total,30th,222.5,
