Acceleration - Average Points,19th,24.14,
Acceleration - Best Result,16th,2nd,x1
Acceleration - Total,18th,434.47,
AutoX - Average Points,19th,29.68,
AutoX - Best Result,14th,2nd,x1
AutoX - Total,18th,534.2,
Business Presentation - Average Points,17th,56.82,
Business Presentation - Best Result,19th,2nd,x1
Business Presentation - Total,17th,1022.73,
Cost - Average Points,16th,72.76,
Cost - Best Result,19th,2nd,x2
Cost - Total,18th,1309.65,
Endurance - Average Points,17th,66.7,
Endurance - Best Result,13th,1st,x1
Endurance - Total,17th,1200.67,
Engineering Design - Average Points,23rd,86.08,
Engineering Design - Best Result,21st,4th,x1
Engineering Design - Total,20th,1549.47,
Fuel - Average Points,18th,31.47,
Fuel - Best Result,19th,1st,x1
Fuel - Total,22nd,566.44,
Points - Average Points,14th,385.06,
Points - Total,19th,6931,
Skidpad - Average Points,21st,18.79,
Skidpad - Best Result,19th,3rd,x1
Skidpad - Total,21st,338.19,
