Rank,University,Points
1,R.V.College of Engineering,1002.3
2,VIT University - Vellore,818.61
3,Manipal Academy of Higher Education,816.33
4,K. J. Somaiya College of Engineering,714.75
5,Thapar Institute of Engineering and Technology,687.95
6,Delhi Technological University,471.93
7,Sinhgad College of Engineering Vadgaon,449.45
8,Indian Institute of Technology Madras,437.2
9,VIT University - Chennai,405.01
10,Smt. Kashibai Navale College of Engineering,382.06
11,Dwarkadas. J. Sanghvi College of Engineering,376.42
12,Ramaiah Institute of Technology,355.45
13,Indian Institute of Technology Kharagpur,288.98
14,SRM Institute of Science and Technology - Kattankulathur,282.9
15,The National Institute of Engineering Mysore,277.31
16,Gujarat Technological University,275.4
17,Chitkara University Punjab,265.71
18,Aligarh Muslim University,262.34
19,Vishwakarma Institute of Information Technology,224.55
20,Kumaraguru College of Technology,198.97
21,MIT World Peace University,190.31
22,Sri Venkateswara College of Engineering,178.14
23,Birla Institute of Technology & Science  Pilani,177.08
24,Sardar Patel College of Engineering Mumbai,175.17
25,PES University,167.76
26,Birla Institute of Technology Mesra,166.82
27,Vishwakarma Institute of Technology,164.98
28,PSG College of Technology,163.82
29,Pune Vidyarti Griha's college of Engineering and Technology,155.69
30,Thakur College of Engineering and Technology,152.35
31,Amrita School of Engineering Coimbatore,146.08
32,National Institute of Technology - Karnataka,139.47
33,St. Vincent Pallotti College of Engineering and Technology,133.04
34,Indian Institute of Technology Delhi,129.95
35,Shri G.S. Institute of Technology and Science Indore,126.92
36,Indian Institute of Technology Kanpur,124.72
37,Galgotias University,124.53
38,Rajendra Mane College of Engineering and Technology,122.91
39,Fr Conceicao Rodrigues College of Engineering,119.75
40,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,117.15
41,University of Delhi,116.83
42,Charotar University of Science and Technology,112.43
43,Indian Institute of Technology Bombay,110.9
44,J.C. Bose University of Science and Technology YMCA,108.21
45,Nirma University,107.42
46,Pillai College Of Engineering,105.14
47,Amity School of Engineering and Technology,104.08
48,Symbiosis Institute of Technology,104.0
49,Haldia Institute of Technology,103.92
50,SRM Institute of Science and Technology NCR Campus,103.43
51,MCT's Rajiv Gandhi Institute of Technology,103.12
52,BITS Pilani KK Birla Goa Campus,102.39
53,Marathwada Mitra Mandal's College of Engineering,101.64
54,Bangalore Institute of Technology,100.39
55,National Institute of Technology - Rourkela,95.75
56,K L University,95.48
57,National Institute of Technology - Calicut,93.75
58,National Institute of Technology - Jamshedpur,92.9
59,Vidyavardhini's College of Engineering and Technology,92.11
60,Bharati Vidyapeeth College of Engineering,91.33
61,Rajarambapu Institute of Technology,91.15
62,National Institute of Technology - Kurukshetra,89.8
63,M.H. Saboo Siddik College of Engineering,85.88
64,Lovely Professional University,82.7
65,PES Institute of Technology,80.0
66,Chaitanya Bharathi Institute of Technology,78.63
67,D.Y. Patil School of Engineering Academy Ambi,76.14
68,Indira Gandhi Delhi Technical University for Women,73.09
69,KLE Technological University,69.11
70,Graphic Era University,64.1
71,Indian Institute of Technology Dhanbad,63.8
72,University Institute of Technology RGPV Bhopal,59.84
73,Hindustan Institute of Technology and Science,59.2
74,G.V.Acharya Institute of Engineering & Technology,58.19
75,Netaji Subhas Institute of Technology,56.39
76,DIT University,55.37
77,Kalinga Institute of Industrial Technology,54.99
78,Kakatiya Institute of Technology and Science Warangal,54.38
79,Sinhgad Academy Of Engineering,53.55
80,Pimpri Chinchwad College Of Engineering,52.71
81,Lokmanya Tilak College of Engineering,52.06
82,Veer Surendra Sai University of Technology,46.95
83,HMR Institute of Technology & Management,45.62
84,Madras Institute of Technology,45.54
85,Dr. D. Y. Patil Institute Of Engineering and Technology,45.5
86,RMD Sinhgad School of Engineering,43.47
87,Saraswati College of Engineering,42.53
88,Acharya Institute of Technology,41.54
89,Amrutvahini College Of Engineering Sangamner,39.87
90,Indian Institute of Technology Roorkee,38.6
91,Nagesh Karajagi Orchid College Of Engineering & Technology,35.0
92,NBN Sinhgad School Of Engineering,34.56
93,Sardar Vallabhbhai National Institute of Technology,33.8
94,Manav Rachna International University,32.51
95,Rayat Institute of Engineering and Information Technology,32.2
96,SRM Institute of Science and Technology - Ramapuram,31.13
97,Bhartiya Institute of Engineering and Technology,30.79
98,Nitte Meenakshi Institute of Technology,30.27
99,Vasavi College of Engineering,29.75
100,Chandigarh University,29.73
101,Guru Gobind Singh Indraprastha University,29.4
102,Dr. Mahalingam College of Engineering and Technology,29.17
103,MGM's Jawaharlal Nehru Engineering College,28.67
104,TSSM’s Bhivarabai Sawant College of Engineering & Research,27.62
105,TKM  College of Engineering,27.2
106,Laxmi Devi Institute of Engineering & Technology,26.25
107,J.S.S. Academy of Technical Education Noida,24.6
108,P.E.S. Modern College of Engineering,15.81
109,Rajarshi Shahu College Of Engineering,13.49
110,PEC University of Technology,0.0
