Rank,University,Points
1,Dwarkadas. J. Sanghvi College of Engineering,86.86
2,Smt. Kashibai Navale College of Engineering,85.87
3,MIT World Peace University,81.16
4,R.V.College of Engineering,78.51
5,Indian Institute of Technology Bombay,78.25
6,PES University,77.67
7,Vishwakarma Institute of Technology,75.23
8,Bhartiya Institute of Engineering and Technology,75.21
9,Manipal Academy of Higher Education,74.57
10,Indian Institute of Technology Roorkee,73.5
11,RMD Sinhgad School of Engineering,72.32
12,KLE Technological University,70.0
13,SRM Institute of Science and Technology - Kattankulathur,69.66
14,VIT University - Vellore,69.59
15,Shri G.S. Institute of Technology and Science Indore,69.5
16,Indian Institute of Technology Madras,69.28
17,Gujarat Technological University,69.05
18,K. J. Somaiya College of Engineering,68.31
19,PES Institute of Technology,67.2
20,National Institute of Technology - Karnataka,66.46
21,Thapar Institute of Engineering and Technology,64.85
22,VIT University - Chennai,63.31
23,Birla Institute of Technology Mesra,61.5
24,National Institute of Technology - Kurukshetra,61.25
25,Indian Institute of Technology Kharagpur,61.13
26,Delhi Technological University,60.52
27,Ramaiah Institute of Technology,60.09
28,G.V.Acharya Institute of Engineering & Technology,60.0
29,Sinhgad Academy Of Engineering,59.0
30,University of Delhi,58.42
31,Kakatiya Institute of Technology and Science Warangal,57.61
32,Pimpri Chinchwad College Of Engineering,56.0
33,Fr Conceicao Rodrigues College of Engineering,54.63
34,Pune Vidyarti Griha's college of Engineering and Technology,54.61
35,University Institute of Technology RGPV Bhopal,54.5
36,PEC University of Technology,54.0
37,Vishwakarma Institute of Information Technology,53.83
38,DIT University,53.56
39,Sinhgad College of Engineering Vadgaon,53.05
40,Vidyavardhini's College of Engineering and Technology,52.75
41,Symbiosis Institute of Technology,52.24
42,Sardar Patel College of Engineering Mumbai,51.67
43,Kalinga Institute of Industrial Technology,51.48
44,Birla Institute of Technology & Science  Pilani,50.2
45,Indian Institute of Technology Kanpur,50.15
46,Vasavi College of Engineering,49.03
47,Rajendra Mane College of Engineering and Technology,48.76
48,PSG College of Technology,48.6
49,Sri Venkateswara College of Engineering,48.2
50,Nirma University,47.96
51,Galgotias University,47.65
52,NBN Sinhgad School Of Engineering,47.0
53,The National Institute of Engineering Mysore,46.91
54,Sardar Vallabhbhai National Institute of Technology,46.58
55,Dr. D. Y. Patil Institute Of Engineering and Technology,46.21
56,MCT's Rajiv Gandhi Institute of Technology,46.13
57,Aligarh Muslim University,45.04
58,Marathwada Mitra Mandal's College of Engineering,44.92
59,Guru Gobind Singh Indraprastha University,44.75
60,Indira Gandhi Delhi Technical University for Women,44.64
61,Lovely Professional University,44.64
62,M.H. Saboo Siddik College of Engineering,44.55
63,TKM  College of Engineering,44.13
64,Amity School of Engineering and Technology,43.84
65,Rajarshi Shahu College Of Engineering,43.0
66,Rayat Institute of Engineering and Information Technology,43.0
67,Indian Institute of Technology Delhi,42.9
68,Indian Institute of Technology Dhanbad,42.0
69,Amrita School of Engineering Coimbatore,40.84
70,Chitkara University Punjab,40.8
71,Thakur College of Engineering and Technology,40.66
72,Hindustan Institute of Technology and Science,40.45
73,Amrutvahini College Of Engineering Sangamner,40.0
74,Graphic Era University,40.0
75,Rajarambapu Institute of Technology,36.5
76,K L University,36.33
77,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,36.25
78,BITS Pilani KK Birla Goa Campus,36.25
79,National Institute of Technology - Rourkela,36.0
80,Veer Surendra Sai University of Technology,35.25
81,Madras Institute of Technology,35.0
82,Netaji Subhas Institute of Technology,34.54
83,National Institute of Technology - Jamshedpur,33.97
84,Nagesh Karajagi Orchid College Of Engineering & Technology,31.0
85,J.C. Bose University of Science and Technology YMCA,30.88
86,Lokmanya Tilak College of Engineering,30.0
87,TSSM’s Bhivarabai Sawant College of Engineering & Research,30.0
88,Chaitanya Bharathi Institute of Technology,29.66
89,Laxmi Devi Institute of Engineering & Technology,28.97
90,MGM's Jawaharlal Nehru Engineering College,28.0
91,HMR Institute of Technology & Management,27.28
92,SRM Institute of Science and Technology NCR Campus,25.75
93,Saraswati College of Engineering,24.0
94,Pillai College Of Engineering,22.89
95,Kumaraguru College of Technology,22.75
96,P.E.S. Modern College of Engineering,21.5
97,St. Vincent Pallotti College of Engineering and Technology,20.94
98,SRM Institute of Science and Technology - Ramapuram,20.65
99,Chandigarh University,15.5
100,D.Y. Patil School of Engineering Academy Ambi,15.5
101,Charotar University of Science and Technology,15.46
102,Bharati Vidyapeeth College of Engineering,14.38
103,Haldia Institute of Technology,14.0
104,Manav Rachna International University,13.0
105,Dr. Mahalingam College of Engineering and Technology,12.67
106,Nitte Meenakshi Institute of Technology,11.0
107,Acharya Institute of Technology,4.5
108,J.S.S. Academy of Technical Education Noida,0.0
109,National Institute of Technology - Calicut,-0.75
110,Bangalore Institute of Technology,-9.56
