Rank,University,Points
1,R.V.College of Engineering,3658
2,K. J. Somaiya College of Engineering,3615
3,Manipal Academy of Higher Education,3238
4,Indian Institute of Technology Madras,3212
5,Gujarat Technological University,2883
6,VIT University - Vellore,2826
7,Dwarkadas. J. Sanghvi College of Engineering,2440
8,Delhi Technological University,2439
9,Smt. Kashibai Navale College of Engineering,2314
10,Thapar Institute of Engineering and Technology,1787
11,SRM Institute of Science and Technology - Kattankulathur,1414
12,VIT University - Chennai,1331
13,MIT World Peace University,991
14,Vishwakarma Institute of Technology,949
15,Sinhgad College of Engineering Vadgaon,936
16,PES University,909
17,Chitkara University Punjab,906
18,Sardar Patel College of Engineering Mumbai,817
19,PSG College of Technology,753
20,Indian Institute of Technology Kharagpur,667
21,Dr. D. Y. Patil Institute Of Engineering and Technology,655
22,Birla Institute of Technology & Science  Pilani,650
23,Ramaiah Institute of Technology,650
24,Birla Institute of Technology Mesra,632
25,Aligarh Muslim University,605
26,Vishwakarma Institute of Information Technology,584
27,Sri Venkateswara College of Engineering,501
28,Indian Institute of Technology Delhi,489
29,National Institute of Technology - Karnataka,452
30,Pimpri Chinchwad College Of Engineering,444
31,University of Delhi,426
32,Amrita School of Engineering Coimbatore,414
33,Fr Conceicao Rodrigues College of Engineering,413
34,The National Institute of Engineering Mysore,378
35,MCT's Rajiv Gandhi Institute of Technology,372
36,SRM Institute of Science and Technology NCR Campus,367
37,J.C. Bose University of Science and Technology YMCA,364
38,Symbiosis Institute of Technology,352
39,Indian Institute of Technology Kanpur,350
40,National Institute of Technology - Kurukshetra,350
41,Amity School of Engineering and Technology,348
42,Indian Institute of Technology Bombay,335
43,Lovely Professional University,312
44,K L University,308
45,Rajarambapu Institute of Technology,300
46,Vidyavardhini's College of Engineering and Technology,298
47,Kumaraguru College of Technology,297
48,DIT University,295
49,Rajendra Mane College of Engineering and Technology,280
50,BITS Pilani KK Birla Goa Campus,272
51,PES Institute of Technology,254
52,National Institute of Technology - Rourkela,251
53,Shri G.S. Institute of Technology and Science Indore,250
54,Marathwada Mitra Mandal's College of Engineering,244
55,Galgotias University,242
56,Veer Surendra Sai University of Technology,241
57,D.Y. Patil School of Engineering Academy Ambi,238
58,Hindustan Institute of Technology and Science,234
59,Bharati Vidyapeeth College of Engineering,226
60,KLE Technological University,221
61,Indian Institute of Technology Roorkee,218
62,Kalinga Institute of Industrial Technology,216
63,Indira Gandhi Delhi Technical University for Women,212
64,Nirma University,211
65,Thakur College of Engineering and Technology,206
66,Guru Gobind Singh Indraprastha University,205
67,National Institute of Technology - Jamshedpur,200
68,M.H. Saboo Siddik College of Engineering,195
69,G.V.Acharya Institute of Engineering & Technology,188
70,Pune Vidyarti Griha's college of Engineering and Technology,183
71,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,157
72,National Institute of Technology - Calicut,157
73,Graphic Era University,154
74,Haldia Institute of Technology,150
75,Nagesh Karajagi Orchid College Of Engineering & Technology,136
76,RMD Sinhgad School of Engineering,136
77,Indian Institute of Technology Dhanbad,132
78,Bhartiya Institute of Engineering and Technology,129
79,Kakatiya Institute of Technology and Science Warangal,124
80,Chaitanya Bharathi Institute of Technology,116
81,Rajarshi Shahu College Of Engineering,116
82,Amrutvahini College Of Engineering Sangamner,114
83,Lokmanya Tilak College of Engineering,113
84,Netaji Subhas Institute of Technology,113
85,Sinhgad Academy Of Engineering,113
86,NBN Sinhgad School Of Engineering,108
87,Chandigarh University,104
88,MGM's Jawaharlal Nehru Engineering College,102
89,Pillai College Of Engineering,101
90,HMR Institute of Technology & Management,100
91,Saraswati College of Engineering,98
92,Charotar University of Science and Technology,93
93,Rayat Institute of Engineering and Information Technology,93
94,Madras Institute of Technology,91
95,Manav Rachna International University,83
96,SRM Institute of Science and Technology - Ramapuram,82
97,Dr. Mahalingam College of Engineering and Technology,78
98,University Institute of Technology RGPV Bhopal,76
99,Nitte Meenakshi Institute of Technology,73
100,PEC University of Technology,72
101,Vasavi College of Engineering,61
102,St. Vincent Pallotti College of Engineering and Technology,57
103,Acharya Institute of Technology,46
104,TSSM’s Bhivarabai Sawant College of Engineering & Research,39
105,Laxmi Devi Institute of Engineering & Technology,35
106,P.E.S. Modern College of Engineering,27
107,J.S.S. Academy of Technical Education Noida,25
108,Sardar Vallabhbhai National Institute of Technology,25
109,TKM  College of Engineering,17
110,Bangalore Institute of Technology,6
