Rank,University,Points
1,R.V.College of Engineering,1184.68
2,K. J. Somaiya College of Engineering,936.62
3,Indian Institute of Technology Madras,813.17
4,VIT University - Vellore,810.5
5,Manipal Academy of Higher Education,809.0
6,Delhi Technological University,741.0
7,Thapar Institute of Engineering and Technology,696.69
8,Dwarkadas. J. Sanghvi College of Engineering,666.0
9,Gujarat Technological University,525.0
10,Smt. Kashibai Navale College of Engineering,477.5
11,SRM Institute of Science and Technology - Kattankulathur,469.55
12,VIT University - Chennai,419.8
13,Chitkara University Punjab,388.04
14,Sardar Patel College of Engineering Mumbai,304.0
15,MIT World Peace University,287.0
16,PSG College of Technology,275.0
17,Sinhgad College of Engineering Vadgaon,274.28
18,Birla Institute of Technology & Science  Pilani,241.73
19,Aligarh Muslim University,234.6
20,Indian Institute of Technology Kharagpur,230.5
21,Vishwakarma Institute of Information Technology,224.06
22,Birla Institute of Technology Mesra,219.0
23,Ramaiah Institute of Technology,214.16
24,Vishwakarma Institute of Technology,200.0
25,SRM Institute of Science and Technology NCR Campus,195.0
26,Indian Institute of Technology Delhi,182.0
27,PES University,177.0
28,J.C. Bose University of Science and Technology YMCA,162.74
29,DIT University,159.0
30,Dr. D. Y. Patil Institute Of Engineering and Technology,156.74
31,Sri Venkateswara College of Engineering,153.83
32,Symbiosis Institute of Technology,153.0
33,D.Y. Patil School of Engineering Academy Ambi,151.0
34,National Institute of Technology - Rourkela,148.0
35,MCT's Rajiv Gandhi Institute of Technology,145.0
36,Rajendra Mane College of Engineering and Technology,142.0
37,Amrita School of Engineering Coimbatore,139.0
38,Fr Conceicao Rodrigues College of Engineering,139.0
39,Lovely Professional University,138.0
40,The National Institute of Engineering Mysore,137.0
41,Amity School of Engineering and Technology,131.92
42,Kalinga Institute of Industrial Technology,130.0
43,University of Delhi,127.0
44,Indian Institute of Technology Kanpur,125.0
45,Veer Surendra Sai University of Technology,124.0
46,National Institute of Technology - Kurukshetra,123.0
47,Pimpri Chinchwad College Of Engineering,115.0
48,National Institute of Technology - Karnataka,114.0
49,Rajarambapu Institute of Technology,111.0
50,BITS Pilani KK Birla Goa Campus,107.0
51,Charotar University of Science and Technology,104.0
52,Nirma University,103.18
53,K L University,103.0
54,Vidyavardhini's College of Engineering and Technology,100.0
55,Kumaraguru College of Technology,98.84
56,Marathwada Mitra Mandal's College of Engineering,97.01
57,Thakur College of Engineering and Technology,90.19
58,Shri G.S. Institute of Technology and Science Indore,88.21
59,Bharati Vidyapeeth College of Engineering,87.0
60,Hindustan Institute of Technology and Science,86.42
61,Guru Gobind Singh Indraprastha University,86.0
62,KLE Technological University,82.0
63,Pune Vidyarti Griha's college of Engineering and Technology,75.0
64,Indian Institute of Technology Roorkee,74.0
65,Indian Institute of Technology Bombay,71.0
66,G.V.Acharya Institute of Engineering & Technology,70.0
67,Nagesh Karajagi Orchid College Of Engineering & Technology,70.0
68,National Institute of Technology - Calicut,65.0
69,Pillai College Of Engineering,62.0
70,Rajarshi Shahu College Of Engineering,60.0
71,Chandigarh University,53.0
72,Bangalore Institute of Technology,50.0
73,Galgotias University,50.0
74,Graphic Era University,50.0
75,Indira Gandhi Delhi Technical University for Women,50.0
76,MGM's Jawaharlal Nehru Engineering College,45.0
77,Amrutvahini College Of Engineering Sangamner,44.0
78,Nitte Meenakshi Institute of Technology,42.0
79,Saraswati College of Engineering,41.0
80,PES Institute of Technology,40.0
81,Chaitanya Bharathi Institute of Technology,37.93
82,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,37.0
83,University Institute of Technology RGPV Bhopal,37.0
84,Dr. Mahalingam College of Engineering and Technology,36.0
85,Indian Institute of Technology Dhanbad,36.0
86,NBN Sinhgad School Of Engineering,36.0
87,Lokmanya Tilak College of Engineering,31.0
88,Manav Rachna International University,30.0
89,RMD Sinhgad School of Engineering,30.0
90,SRM Institute of Science and Technology - Ramapuram,30.0
91,Haldia Institute of Technology,28.0
92,HMR Institute of Technology & Management,26.9
93,TKM  College of Engineering,24.0
94,Bhartiya Institute of Engineering and Technology,22.9
95,Netaji Subhas Institute of Technology,22.07
96,Kakatiya Institute of Technology and Science Warangal,22.0
97,M.H. Saboo Siddik College of Engineering,20.0
98,PEC University of Technology,18.0
99,Vasavi College of Engineering,17.0
100,Sardar Vallabhbhai National Institute of Technology,15.0
101,St. Vincent Pallotti College of Engineering and Technology,15.0
102,TSSM’s Bhivarabai Sawant College of Engineering & Research,11.0
103,Madras Institute of Technology,10.0
104,Rayat Institute of Engineering and Information Technology,10.0
105,Laxmi Devi Institute of Engineering & Technology,5.0
106,National Institute of Technology - Jamshedpur,5.0
107,Acharya Institute of Technology,0.0
108,J.S.S. Academy of Technical Education Noida,0.0
109,P.E.S. Modern College of Engineering,0.0
110,Sinhgad Academy Of Engineering,0.0
