Rank,University,Points
1,RMIT University,524.3
2,Monash University,493.33
3,Swinburne University of Technology,369.9
4,University of Technology Sydney,250.7
5,University of Queensland,204.93
6,University of Wollongong,178.12
7,University of Adelaide,160.9
8,The University of Newcastle,147.04
9,University of Melbourne,144.5
10,University of Western Australia,97.74
11,University of Tasmania,20.79
12,Queensland University of Technology,0.0
13,University of New South Wales,0.0
14,University of South Australia,0.0
