Rank,University,Lowest Place,#
1,Ecole Nationale d'Ingénieurs de Metz,13th,1
2,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),17th,1
3,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),18th,1
4,University of Burgundy - ISAT,20th,1
5,ECAM LaSalle - Campus de Lyon,N/A,0
