Rank,University,Lowest Place,#
1,University of Puerto Rico,33rd,1
2,Recinto Universitario de Mayagüez,38th,1
3,Ana G. Méndez University - Gurabo,57th,1
4,Polytechnic University of Puerto Rico,N/A,0
5,Universidad Interamericana de Puerto Rico,N/A,0
