Rank,University,Lowest Place,#
1,University of Puerto Rico,5th,1
2,Polytechnic University of Puerto Rico,27th,1
3,Recinto Universitario de Mayagüez,33rd,1
4,Universidad Interamericana de Puerto Rico,43rd,1
5,Ana G. Méndez University - Gurabo,67th,1
