Rank,University,Points
1,University of Puerto Rico,67.85
2,Recinto Universitario de Mayagüez,47.1
3,Ana G. Méndez University - Gurabo,16.7
4,Polytechnic University of Puerto Rico,0.0
5,Universidad Interamericana de Puerto Rico,0.0
