Rank,University,Points
1,Recinto Universitario de Mayagüez,161.9
2,University of Puerto Rico,50.88
3,Ana G. Méndez University - Gurabo,15.0
4,Polytechnic University of Puerto Rico,2.0
5,Universidad Interamericana de Puerto Rico,0.0
