Rank,University,Lowest Place,#
1,University of Puerto Rico,8th,1
2,Recinto Universitario de Mayagüez,39th,1
3,Ana G. Méndez University - Gurabo,51st,1
4,Polytechnic University of Puerto Rico,84th,1
5,Universidad Interamericana de Puerto Rico,N/A,0
